Date,Year,Paddock,Territory,Nest_ID,Egg_ID,Length,Width,Female,Known_lay_order,Clutch_size,Clutch_size_certain,Picture_eggs,,Comments,,
15-Sep-15,2015,SY1 ,SY1 NW,E,E6,53.46,37.63,,,8,,,,,,
15-Sep-15,2015,SY1 ,SY1 NW,E,E7,50.95,37.03,,,8,,,,,,
15-Sep-15,2015,SY1 ,SY1 NW,E,E8,55.65,37.96,,,8,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE1,51.18,38.42,,,6,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE2,54.31,37.57,,,6,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE3,53.31,37.71,,,6,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE4,54.08,38.03,,,6,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE5,56.01,36.55,,,6,,,,,,
16-Sep-15,2015,NPB,NPB ESE,AE,AE6,54.1,35.87,,,6,,,,,,
16-Sep-15,2015,SPB,SPB,AF,AF1,53.96,37.88,,,4,,,,,,
16-Sep-15,2015,SPB,SPB,AF,AF2,52.66,35.69,,,4,,,,,,
16-Sep-15,2015,SPB,SPB,AF,AF3,54.76,36.72,,,4,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG1,53.56,35.95,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG2,51.67,36.37,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG3,51.58,35.87,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG4,53.93,35.68,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG5,52.99,35.68,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG6,50.86,35.01,,,11,,,,,,
16-Sep-15,2015,STAFF,STAFF W,AG,AG7,51.89,36.01,,,11,,,,,,
16-Sep-15,2015,WSHD,WSHD E,T,T10,50.48,36.72,,,11,,,,,,
16-Sep-15,2015,WSHD,WSHD E,T,T11,58.3,36.02,,,11,,,,,,
16-Sep-15,2015,WSHD,WSHD E,T,T7,56.42,37.31,,,11,,,,,,
16-Sep-15,2015,WSHD,WSHD E,T,T8,58.09,37.04,,,11,,,,,,
16-Sep-15,2015,WSHD,WSHD E,T,T9,50.5,37.35,,,11,,,,,,
19-Sep-15,2015,SPB,SPB,AF,AF4,52.66,35.67,,,4,,,,,,
19-Sep-15,2015,STAFF,STAFF W,AG,AG10,54.21,36.14,,,11,,,,,,
19-Sep-15,2015,STAFF,STAFF W,AG,AG8,54.93,37.05,,,11,,,,,,
19-Sep-15,2015,STAFF,STAFF W,AG,AG9,52.55,37.1,,,11,,,,,,
21-Sep-15,2015,LOOK,LOOK C,AI,AI1,55.37,37.52,,,3,,,,,,
21-Sep-15,2015,LOOK,LOOK C,AI,AI2,57.99,37.47,,,3,,,,,,
21-Sep-15,2015,LOOK,LOOK C,AI,AI3,51.17,37.03,,,3,,,,,,
26-Sep-15,2015,NCST ,NCST SE,AJ,AJ1,53.62,35.88,,,1,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK1,53.06,37.1,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK10,51.67,37.93,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK11,51.04,36.03,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK12,52.09,37.3,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK13,52.07,36.06,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK2,50.51,36.06,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK3,52.16,36.06,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK4,51.39,35.04,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK5,53.42,35.85,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK6,53.41,36.99,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK7,52.07,37.5,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK8,51.59,36.83,,,17,,,,,,
26-Sep-15,2015,NPB,NPB C,AK,AK9,52.78,37.68,,,17,,,,,,
26-Sep-15,2015,SPB,SPB NW,AL,AL1,48.56,38.64,,,20,,,,NEST Y SECOND CLUTCH?,,
26-Sep-15,2015,SPB,SPB NW,AL,AL2,57.18,36.09,,,20,,,,,,
26-Sep-15,2015,SPB,SPB NW,AL,AL3,60.17,34.76,,,20,,,,,,
26-Sep-15,2015,SPB,SPB NW,AL,AL4,56.62,35.36,,,20,,,,,,
26-Sep-15,2015,SPB,SPB NW,AL,AL5,55.34,35.3,,,20,,,,,,
26-Sep-15,2015,SPB,SPB NW,AL,AL6,49.22,37.47,,,20,,,,,,
29-Sep-15,2015,NPB,NPB C,AK,AK14,52.71,35.96,,,17,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL10,50.23,36.44,,,20,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL11,52.03,35.55,,,20,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL12,52.54,37.24,,,20,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL7,53.08,35.27,,,20,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL8,52.62,36.6,,,20,,,,,,
29-Sep-15,2015,SPB,SPB NW,AL,AL9,50.52,37.71,,,20,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN1,53.68,36.94,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN10,54.92,37.85,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN11,55.38,37.49,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN12,52.42,36.36,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN2,56.34,37.85,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN3,50.06,35.74,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN4,52.63,37.70,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN5,53.9,36.03,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN6,51.05,36.20,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN7,52.87,37.27,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN8,49.29,34.51,,,13,,,,,,
29-Sep-15,2015,SY1,SY1 NE,AN,AN9,54.07,35.72,,,13,,,,,,
02-Oct-15,2015,STAFF,STAFF W,AG,AG11,55.31,36.2,,,11,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL13,49.46,38.52,,,20,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL14,53.67,35.8,,,20,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL15,48.94,36.85,,,20,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL16,53.93,34.74,,,20,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL17,53.9,34.83,,,20,,,,,,
02-Oct-15,2015,SPB,SPB NW,AL,AL18,53.9,37.48,,,20,,,,,,
02-Oct-15,2015,SY1,SY1 NE,AN,AN13,54.16,35.66,,,13,,,,,,
03-Oct-15,2015,STAFF,STAFF GATE,AP,AP1,52.7,35.10,,,8,,,,,,
03-Oct-15,2015,STAFF,STAFF GATE,AP,AP2,55.55,36.37,,,8,,,,,,
03-Oct-15,2015,STAFF,STAFF GATE,AP,AP3,54.19,35.33,,,8,,,,,,
04-Oct-15,2015,SPB,SPB NW,AL,AL19,52.12,35.00,,,20,,,,,,
04-Oct-15,2015,STAFF,STAFF GATE,AP,AP4,51.66,34.67,,,8,,,,,,
04-Oct-15,2015,STAFF,STAFF GATE,AP,AP5,57.1,35.38,,,8,,,,,,
04-Oct-15,2015,HAY2,Hay2 SE,AQ,AQ1,66.72,42.14,,,7,,,,,,
04-Oct-15,2015,HAY2,Hay2 SE,AQ,AQ2,55.23,36.37,,,7,,,,,,
04-Oct-15,2015,HAY2,Hay2 SE,AQ,AQ3,56.2,38.28,,,7,,,,,,
04-Oct-15,2015,HAY2,Hay2 SE,AQ,AQ4,55.61,36.43,,,7,,,,,,
04-Oct-15,2015,HAY2,Hay2 SE,AQ,AQ5,53.53,37.75,,,7,,,,,,
04-Oct-15,2015,Hay2,Hay2 SE,AQ,AQ6,53.04,37.85,,,7,,,,,,
04-Oct-15,2015,Hay2,Hay2 SE,AQ,AQ7,51.99,37.07,,,7,,,,,,
05-Oct-15,2015,SWEDE,SWEDE NW,AR,AR1,51.67,35.51,,,4,,,,,,
05-Oct-15,2015,SWEDE,SWEDE NW,AR,AR2,49.36,35.4,,,4,,,,,,
06-Oct-15,2015,SPB,SPB NW,AL,AL20,53.68,35.74,,,20,,,,,,
06-Oct-15,2015,STAFF,STAFF GATE,AP,AP6,52.49,34.85,,,8,,,,,,
06-Oct-15,2015,STAFF,STAFF GATE,AP,AP7,54.89,35.99,,,8,,,,,,
06-Oct-15,2015,SWEDE,SWEDE NW,AR,AR3,50.4,37.31,,,4,,,,,,
10-Oct-15,2015,STAFF,STAFF GATE,AP,AP8,51.79,35.55,,,8,,,,,,
10-Oct-15,2015,SWEDE,SWEDE NW,AR,AR4,52.23,37.3,,,4,,,,,,
23-Oct-15,2015,NPB,NPB C,AK,AK15,52.64,36.3,,,17,,,,,,
23-Oct-15,2015,NPB,NPB C,AK,AK16,53.26,36.14,,,17,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW1,53.08,38.82,,,6,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW2,52.52,39.17,,,6,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW3,53.00,38.6,,,6,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW4,55.72,36.89,,,6,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW5,53.98,36.54,,,6,,,,,,
23-Oct-15,2015,NPB,NPB C,AW,AW6,55.34,36.86,,,6,,,,,,
24-Oct-15,2015,NPB,NPB C,AK,AK17,52.58,34.9,,,17,,,,,,
26-Oct-15,2015,NC,NCNW,AZ,AZ1,51.43,32.45,,,2,,,,,,
26-Oct-15,2015,SY2,SY2 E,BA,BA1,51.06,38.16,,,1,,,,,,
27-Oct-15,2015,NC,NCNW,AZ,AZ2,54.93,35.01,,,2,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE1,56.27,37.17,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE2,57.34,36.44,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE3,55.77,36.91,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE4,56.52,36.64,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE5,51.3,37.16,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE6,51.29,38.2,,,8,,,,,,
27-Oct-15,2015,STAFF,STAFF SN,BE,BE7,52.08,37.09,,,8,,,,,,
27-Oct-15,2015,WSHP ,WSHP N,BF,BF1,51.61,36.92,,,5,,,,,,
27-Oct-15,2015,WSHP ,WSHP N,BF,BF2,52.24,36.25,,,5,,,,,,
27-Oct-15,2015,WSHP ,WSHP N,BF,BF3,51.36,35.53,,,5,,,,,,
27-Oct-15,2015,WSHP ,WSHP N,BF,BF4,51.48,36.2,,,5,,,,,,
27-Oct-15,2015,WSHP ,WSHP N,BF,BF5,50.5,35.65,,,5,,,,,,
27-Oct-15,2015,WSHP ,WSHP NW,BG,BG1,51.38,36.69,,,3,,,,,,
27-Oct-15,2015,WSHP ,WSHP NW,BG,BG2,53.19,36.47,,,3,,,,,,
27-Oct-15,2015,WSHP ,WSHP NW,BG,BG3,53.46,37.42,,,3,,,,,,
01-Nov-15,2015,SY2,SY2 LAGOON,BK,BK1,50.85,37.15,,,5,,,,,,
01-Nov-15,2015,SY2,SY2 LAGOON,BK,BK2,47.65,36.65,,,5,,,,,,
01-Nov-15,2015,SY2,SY2 LAGOON,BK,BK3,49.45,36.65,,,5,,,,,,
01-Nov-15,2015,SY2,SY2 LAGOON,BK,BK4,49.85,36.15,,,5,,,,,,
01-Nov-15,2015,SY2,SY2 LAGOON,BK,BK5,52.25,36.95,,,5,,,,,,
03-Nov-15,2015,STAFF,STAFF SN,BE,BE8,57.2,36.81,,,8,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL1,55.75,35.15,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL2,56.17,34.34,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL3,48.71,37.12,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL4,54.65,35.11,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL5,56.23,34.84,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL6,51.03,37.36,,,7,,,,,,
03-Nov-15,2015,SPB,SPB NW,BL,BL7,50.56,37.84,,,7,,,,,,
04-Nov-15,2015,RF,RF SE ,BM,BM1,55.09,38.08,,,5,,,,RENEST OF AC?,,
04-Nov-15,2015,RF,RF SE ,BM,BM2,55.6,38.18,,,5,,,,,,
04-Nov-15,2015,RF,RF SE ,BM,BM3,51.32,37.28,,,5,,,,,,
04-Nov-15,2015,RF,RF SE ,BM,BM4,51.36,38.83,,,5,,,,,,
04-Nov-15,2015,RF,RF SE ,BM,BM5,52.27,40.07,,,5,,,,,,
09-Nov-15,2015,ABAY,ABAY LOT ,BO,BO1,56.05,36.36,,,5,,,,,,
09-Nov-15,2015,ABAY,ABAY LOT ,BO,BO2,54.79,37.46,,,5,,,,,,
09-Nov-15,2015,ABAY,ABAY LOT ,BO,BO3,52.43,37.35,,,5,,,,,,
09-Nov-15,2015,ABAY,ABAY LOT ,BO,BO4,52.7,36.95,,,5,,,,,,
09-Nov-15,2015,ABAY,ABAY LOT ,BO,BO5,51.96,36.28,,,5,,,,,,
18-Nov-15,2015,STAFF,STAFF C,BR,BR1,51.36,35.72,,,1,,,,,,
27-Nov-15,2015,SPB,SPB SW,BS,BS1,53.38,36.7,,,5,,,,,,
27-Nov-15,2015,SPB,SPB SW,BS,BS2,54.5,36.42,,,5,,,,,,
27-Nov-15,2015,SPB,SPB SW,BS,BS3,53.66,36.19,,,5,,,,,,
27-Nov-15,2015,SPB,SPB SW,BS,BS4,52.15,35.74,,,5,,,,,,
27-Nov-15,2015,SPB,SPB SW,BS,BS5,52.32,37.04,,,5,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT1,53.63,37.01,,,6,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT2,53.89,37.2,,,6,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT3,53.65,35.86,,,6,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT4,55.94,36.95,,,6,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT5,53.37,37.4,,,6,,,,,,
07-Dec-15,2015,WSHP ,WSHP NW,BT,BT6,53.8,36.52,,,6,,,,,,
07-Dec-15,2015,STAFF,STAFF GATE,BU,BU1,58.41,34.91,,,4,,,,,,
07-Dec-15,2015,STAFF,STAFF GATE,BU,BU2,54.66,36.05,,,4,,,,,,
07-Dec-15,2015,STAFF,STAFF GATE,BU,BU3,52.63,36.18,,,4,,,,,,
07-Dec-15,2015,STAFF,STAFF GATE,BU,BU4,53.76,35.77,,,4,,,,,,
20-Dec-15,2015,RF,RF SE,BV,BV1,48.61,36.4,,,,,,,,,
20-Dec-15,2015,RF,RF SE,BV,BV2,47.69,37.51,,,,,,,,,
20-Dec-15,2015,RF,RF SE,BV,BV3,51.04,37.42,,,,,,,,,
20-Dec-15,2015,RF,RF SE,BV,BV4,59.52,36.51,,,,,,,,,
20-Dec-15,2015,RF,RF NE,BW,BW1,52.75,36.71,,,,,,,,,
20-Dec-15,2015,RF,RF NE,BW,BW2,51.64,37.31,,,,,,,,,
20-Dec-15,2015,RF,RF NE,BW,BW3,52.31,37.33,,,,,,,,,
20-Dec-15,2015,RF,RF NE,BW,BW4,52.19,36.25,,,,,,,,,
20-Dec-15,2015,CACT,CACT C HILL,BX,BX1,52.57,34.4,,,,,,,FOUND WITH 2 CHICKS,,
20-Dec-15,2015,CACT,CACT C HILL,BX,BX2,50.97,34.71,,,,,,,,,
20-Dec-15,2015,SY1,SY1 WSW,BZ,BZ1,51.75,36.27,,,,,,,,,
20-Dec-15,2015,SY1,SY1 WSW,BZ,BZ2,50.14,37.87,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA1,55.63,35.05,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA2,53.2,36.29,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA3,53.03,34.57,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA4,53.74,35.7,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA5,57.33,35.11,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA6,56.67,35.26,,,,,,,,,
21-Dec-15,2015,NPB,NPB NW,CA,CA7,53.01,36.82,,,,,,,,,
22-Dec-15,2015,NPB,NPB SW CORNER,CB,CB1,48.1,36.13,,,,,,,FOUND WITH 3 CHICKS,,
22-Dec-15,2015,NPB,NPB SW CORNER,CB,CB2,50.12,37.84,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC1,54.43,39.19,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC2,52.43,39.31,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC3,52.36,38.14,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC4,53.35,38.87,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC5,53.12,38.98,,,,,,,,,
22-Dec-15,2015,SPB ,SPB MID E FENCE,CC,CC6,51.5,36.45,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD1,48.39,38.33,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD2,49.92,38.91,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD3,50.56,37.46,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD4,49.81,36.41,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD5,48.9,38.87,,,,,,,,,
22-Dec-15,2015,SPB ,SPB SE FENCE,CD,CD6,50.01,38.12,,,,,,,,,
22-Dec-15,2015,SPB,SPB MIDDLE NW FENCE,CE,CE1,52.13,37.16,,,,,,,"STAR PIP, CHICK RAMP SEEN",,
22-Dec-15,2015,SPB,SPB MIDDLE NW FENCE,CE,CE2,51.55,37.56,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF1,50.71,37.63,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF2,51.98,38.96,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF3,53.47,38.08,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF4,54.74,38.23,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF5,51.97,38.46,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF6,53.84,36.7,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF7,53.54,38.33,,,,,,,,,
22-Dec-15,2015,SPB ,SPB NC N EX,CF,CF8,53.71,38.5,,,,,,,,,
22-Dec-15,2015,SPB,SPB NC N EX,CF,CF9,54.86,37.33,,,,,,,,,
29-Dec-15,2015,NPB,NPB S GULLY,CG,CG1,50.21,37.34,,,,,,,ACTUAL CG IN THE GPS,,
29-Dec-15,2015,NPB,NPB S GULLY,CG,CG2,49.87,36.79,,,,,,,,,
29-Dec-15,2015,NPB,NPB S GULLY,CG,CG3,47.97,36.08,,,,,,,,,
29-Dec-15,2015,NPB,NPB S GULLY,CG,CG4,49.36,36.5,,,,,,,,,
29-Dec-15,2015,NPB,NPB S GULLY,CG,CG5,47.33,37.32,,,,,,,,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH1,53.16,37.46,,,,,,,ACCIDENTALLY MISLABELLED IN GPS AS BH AT FIRST,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH2,52.04,36.72,,,,,,,,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH3,51.12,36.6,,,,,,,,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH4,49.6,37.11,,,,,,,,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH5,52.84,37.77,,,,,,,,,
30-Dec-15,2015,NPB,NPB CS FENCE,CH,CH6,51.38,36.59,,,,,,,CRACKING ON SHELL,,
30-Dec-15,2015,NCST,NEAR NEST J,CI,CI1,51.64,37.13,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ1,58.03,37.04,,,,,,,"DOESN'T EXPLICITLY SAY CJ BUT FIRST NEW NEST AFTER CI, GPS SN68",,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ2,53.41,37.6,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ3,50.37,38.42,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ4,52.94,37.27,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ5,53.16,36.91,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ6,55.02,37.36,,,,,,,,,
07-Jan-16,2016,MOE'S,MOE'S OUTSIDE FENCE,CJ,CJ7,55.65,37.36,,,,,,,,,
28-Oct-15,2015,NPB,NPB NE TROUGH,BJ,BJ1,52.5,36.5,,,4,,,,,,
28-Oct-15,2015,NPB,NPB NE TROUGH,BJ,BJ2,50.4,37.8,,,4,,,,,,
28-Oct-15,2015,NPB,NPB NE TROUGH,BJ,BJ3,49.1,37.1,,,4,,,,,,
28-Oct-15,2015,NPB,NPB NE TROUGH,BJ,BJ4,50.5,35.15,,,4,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH1,52.45,38.3,,,6,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH2,48.55,36.6,,,6,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH3,52.45,37.45,,,6,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH4,53.8,37.7,,,6,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH5,52.65,38.25,,,6,,,,,,
28-Oct-15,2015,CACT,CACT W VALLEY,BH,BH6,52.1,37.35,,,6,,,,,,
28-Oct-15,2015,SY1,SY1 SSE,BI,BI1,51.9,36.35,,,4,,,,,,
28-Oct-15,2015,SY1,SY1 SSE,BI,BI2,55.05,36.6,,,4,,,,,,
28-Oct-15,2015,SY1,SY1 SSE,BI,BI3,51.9,37.2,,,4,,,,,,
28-Oct-15,2015,SY1,SY1 SSE,BI,BI4,47.5,36.3,,,4,,,,,,
04-Nov-15,2015,SPB,SPB SE,BN,BN1,54.6,36.83,,,1,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B1,55.65,36.41,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B2,51.33,36.52,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B3,51.77,35.69,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B4,52.11,34.91,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B5,53.90,35.93,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B6,53.85,36.47,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B7,53.46,36.61,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B8,53.55,37.15,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B9,54.10,34.86,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B10,55.32,36.06,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B11,55.54,36.06,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B12,51.67,36.62,,,13,,,,,,
10-Sep-16,2016,STAFF,STAFF NW,B,B13,52.94,36.55,,,13,,,,,,
10-Sep-16,2016,RF,RF SW,C,C1,50.48,37.73,,,2,,,,,,
10-Sep-16,2016,RF,RF SW,C,C2,48.87,36.02,,,2,,,,,,
10-Sep-16,2016,RF,RF SEE,D,D1,53.33,34.93,,,4,,,,,,
10-Sep-16,2016,RF,RF SEE,D,D2,52.97,36.01,,,4,,,,,,
10-Sep-16,2016,RF,RF SEE,D,D3,50.58,33.72,,,4,,,,,,
10-Sep-16,2016,RF,RF SEE,D,D4,53.02,34.34,,,4,,,,,,
10-Sep-16,2016,RF,RF NE,E,E1,50.38,36.45,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E2,51.59,36.11,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E3,53.42,38.24,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E4,50.40,36.84,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E5,53.41,38.41,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E6,49.96,37.04,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E7,54.13,36.97,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E8,52.00,35.76,,,9,,,,,,
10-Sep-16,2016,RF,RF NE,E,E9,53.63,37.29,,,9,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F1,54.31,36.47,,,6,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F2,53.69,37.40,,,6,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F3,54.85,37.97,,,6,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F4,54.73,38.21,,,6,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F5,55.38,37.82,,,6,,,,,,
11-Sep-16,2016,NPB ,NPB SW,F,F6,55.76,37.26,,,6,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G1,53.48,36.43,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G2,53.33,35.44,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G3,53.30,37.06,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G4,48.65,35.82,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G5,53.95,37.52,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G6,51.94,35.56,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G7,50.29,36.10,,,8,,,,,,
11-Sep-16,2016,NPB,NPB CW,G,G8,52.87,36.75,,,8,,,,,,
11-Sep-16,2016,NPB ,NPB SC,H,H1,51.12,36.85,,,5,,,,,,
11-Sep-16,2016,NPB ,NPB SC,H,H2,51.92,36.60,,,5,,,,,,
11-Sep-16,2016,NPB ,NPB SC,H,H3,53.17,37.49,,,5,,,,,,
11-Sep-16,2016,NPB ,NPB SC,H,H4,52.23,38.15,,,5,,,,,,
11-Sep-16,2016,NPB ,NPB SC,H,H5,51.83,36.51,,,5,,,,,,
